Time_created,Tweet,Processed_Tweets,Tweets_Adjectives,Tweets_Sentiments
2022-01-23 23:59:30+00:00,b'RT @FriduwulfTV: I\xe2\x80\x99m happy to announce my friends at Space List NFT are giving away 5 WL spots in this post! \xf0\x9f\x9a\x80\n\nMore chances of winning if\xe2\x80\xa6',happy announce friends space list giving away spots post chances winning,happy,happy announce friend space list giving away spot post chance winning
2022-01-23 23:59:30+00:00,b'RT @CrazyPandasNft: Minting of the NFT collection starts on January 25 here: https://t.co/kr9vpY4raC \n\nJoin our Discord server: https://t.c\xe2\x80\xa6',collection starts discord,,collection start discord
2022-01-23 23:59:30+00:00,"b'RT @spankzilla85: I\xe2\x80\x99ve gotten word from @GormaruIsland that @Babygodzilla66 is stealing my artwork, as well as other kaiju artists\xe2\x80\x99 work, t\xe2\x80\xa6'",gotten word stealing well work,gotten,gotten word stealing well work
2022-01-23 23:59:30+00:00,"b""RT @MouseGangNFT: #ETHGiveaway\n\n\xf0\x9f\xa7\x80MINT your Mouse Gang NFT in today's Presale and Win\xf0\x9f\x94\xa5\xf0\x9f\x90\xad\n\n\xf0\x9f\x8f\x86: 1.5 ETH total, 3 winners\n\nRules:\n\xe2\x9c\x85Comment with E\xe2\x80\xa6""",'' mouse gang today total '',total,'' mouse gang today total ``
2022-01-23 23:59:29+00:00,b'@NFT_D_A_O Say no more Boss art is immaculate and  roadmap is top notch @TedsRetirement  #thunderbuddies https://t.co/svASGdJbcU',say boss art immaculate top notch,art,say bos art immaculate top notch
2022-01-23 23:59:29+00:00,b'RT @ManwayCrypto: BAYC Holders are buying Gold-Diggers for the Metaverse\xf0\x9f\x92\x8e\xf0\x9f\x90\x92\n\nPublic sale: January 25th\xf0\x9f\x9a\x80\n\nFashioned by Dior Artist\xe2\x9c\xa8\n\nDiscord\xe2\x80\xa6',holders buying sale,,holder buying sale
2022-01-23 23:59:29+00:00,"b'RT @BunnyGirlNFT: \xf0\x9f\x9a\x80@Bunnygirlnft excited to announce launch Round 2 #Airdrops and #Giveaways \n\xf0\x9f\x92\xb0 Value: $ 500,000 Bunny Box NFT Girls\n\xf0\x9f\xa5\x87 Diam\xe2\x80\xa6'",excited announce launch round airdrops giveaways value box,excited,excited announce launch round airdrop giveaway value box
2022-01-23 23:59:29+00:00,b'RT @TenziHere: \xf0\x9f\x91\x91GUYS Whitelist registration is OPEN!\xf0\x9f\x91\x91\n\n\xf0\x9f\x9a\x80We are glad to announce that Whitelist registration form is now available https://t\xe2\x80\xa6',registration open glad announce registration form available,open available,registration open glad announce registration form available
2022-01-23 23:59:29+00:00,"b""As I decided to revive it for Marketing purposes, I was shocked to have such followers in Instagram. Haven't posted since April 2021 but it grows like this. This time we will have more visibility. LFG!\n#NFT #NFTCommunity https://t.co/M8m1O8MvPx""",'' decided revive marketing purposes shocked followers posted since april grows like time visibility,revive,'' decided revive marketing purpose shocked follower posted since april grows like time visibility
2022-01-23 23:59:29+00:00,"b""RT @rjmark_verasity: Property rights protect the #NFTartists without which he/she can't make a living. That is why stopping #NFTartworks fr\xe2\x80\xa6""",'' property rights protect without make living stopping '',,'' property right protect without make living stopping ``
2022-01-23 23:59:29+00:00,b'RT @ConcreteXCrypto: \xf0\x9f\x8e\x81#NFTGIVEAWAY\xf0\x9f\x8e\x81\n\n\xf0\x9f\x8f\x861 Winner\xf0\x9f\x8f\x86\n\n1 sick ape #NFT from @dezignerapez1 pictured below\n\n1\xe2\x83\xa3Follow @dezignerapez1 + @ConcreteXCr\xe2\x80\xa6',sick ape pictured,sick,sick ape pictured
2022-01-23 23:59:29+00:00,b'@Horizen999 Oasis apes are the future:)',future,,future
2022-01-23 23:59:29+00:00,b'RT @hollow18_: \xf0\x9f\x8e\x81 Grizzly #NFTGiveaway! \xf0\x9f\x8e\x81\n\nWe are giving away 1x Grizzly #NFT \xf0\x9f\xa4\xa9\n\nTo Enter:\n1\xe2\x83\xa3 Follow @TheGrizzlyNft\n2\xe2\x83\xa3 \xe2\x9d\xa4\xef\xb8\x8f and RT\n3\xe2\x83\xa3 Join The\xe2\x80\xa6',grizzly giving away grizzly enter follow join,grizzly,grizzly giving away grizzly enter follow join
2022-01-23 23:59:29+00:00,b'RT @ShorNFT: `A chance to win $4000\n\n@spiritual_kitty\n is opening 888 WL spots. Only 1 winner in those 888 spots will get $4000 in #MATIC.\xe2\x80\xa6',chance win opening spots winner spots get,spots,chance win opening spot winner spot get
2022-01-23 23:59:29+00:00,b'RT @ItsMeekYT: THEY TURNED NARUTO INTO A NFT https://t.co/bsPT2m1Msp',turned,,turned
2022-01-23 23:59:29+00:00,b'RT @strikebtw: MUTANT BANANAS APE CLUB GIVEAWAY! \xf0\x9f\xa5\xb3\n\nPrize\xf0\x9f\x8e\x81:  2x NFT to 2 lucky winner!\n\nTo enter\xe2\x9c\x85:\n1. Follow:  @MutantBananasAC \n2. Like &amp;\xe2\x80\xa6',ape club giveaway lucky winner follow like amp,lucky,ape club giveaway lucky winner follow like amp
2022-01-23 23:59:28+00:00,b'RT @FearSplashy: \xf0\x9f\x83\x8f Ace Of Apes \xf0\x9f\x83\x8f \n#nftgiveaway #NFT #NFTs \n \n@aceofapes are starting to pick up some traction! They are innovators in the N\xe2\x80\xa6',ace starting pick innovators,pick,ace starting pick innovator
2022-01-23 23:59:28+00:00,b'RT @ManwayCrypto: BAYC Holders are buying Gold-Diggers for the Metaverse\xf0\x9f\x92\x8e\xf0\x9f\x90\x92\n\nPublic sale: January 25th\xf0\x9f\x9a\x80\n\nFashioned by Dior Artist\xe2\x9c\xa8\n\nDiscord\xe2\x80\xa6',holders buying sale,,holder buying sale
2022-01-23 23:59:28+00:00,"b'RT @discosolaris: A @Moonimals wearing a Disco Solaris jacket will be included in their drop on Feb 20th! To celebrate our collab, they wil\xe2\x80\xa6'",wearing jacket included drop celebrate,,wearing jacket included drop celebrate
2022-01-23 23:59:28+00:00,"b""RT @Mopiko_Eth: \xf0\x9f\x8e\x81 Whitelist Giveaway! \xf0\x9f\x8e\x81\n\n\xe2\x9b\xa9\xef\xb8\x8f What's the secret of the Soulz warrior?\nLet's unfold the history! \xe2\x9b\xa9\n\n3 Soulz to be Ascended (WL\xe2\x80\xa6""",'' giveaway secret warrior unfold history ascended '',secret warrior unfold,'' giveaway secret warrior unfold history ascended ``
2022-01-23 23:59:28+00:00,b'RT @FearSplashy: \xf0\x9f\x83\x8f Ace Of Apes \xf0\x9f\x83\x8f \n#nftgiveaway #NFT #NFTs \n \n@aceofapes are starting to pick up some traction! They are innovators in the N\xe2\x80\xa6',ace starting pick innovators,pick,ace starting pick innovator
2022-01-23 23:59:28+00:00,b'RT @ApeKidsClub: \xe2\x9a\xbdAKFC - The upcoming Ape Kids Football Club lead by our Head Coach John Terry is the next project to join the AKU.\n\n5 WL f\xe2\x80\xa6',upcoming ape kids football club lead head coach john terry next project join,upcoming lead,upcoming ape kid football club lead head coach john terry next project join
2022-01-23 23:59:28+00:00,b'@MonsterJam @ToddLeDuc @GreatClips Yo\xe2\x80\xa6 this is lit. @MonsterJam i\xe2\x80\x99m sure you\xe2\x80\x99ve heard of NFTs. @CakedApes is an NFT collection that launched a week ago and we\xe2\x80\x99re going to be buying a monster truck to buy a lambo. Do you want in?',lit sure heard collection launched week ago going buying monster truck buy want,lit sure,lit sure heard collection launched week ago going buying monster truck buy want
2022-01-23 23:59:28+00:00,b'RT @ShytoshiKusama: Alright... there you go. Another locked. Now we prepare the pitch. #shibarmy #nft #gaming',go another locked prepare pitch gaming,,go another locked prepare pitch gaming
2022-01-23 23:59:28+00:00,b'Never underestimate your ability to learn something new. #LFG #WAGMI @jf_nft \xf0\x9f\x9a\x80',underestimate ability learn something new,underestimate new,underestimate ability learn something new
2022-01-23 23:59:28+00:00,b'RT @Nadenft: \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8#FreeMint GIVEAWAY for a new environmentally based Project\xf0\x9f\x8e\x89\xf0\x9f\x8e\x81\n\nSteps\xf0\x9f\x91\x87\n1\xe2\x83\xa3Like &amp; RT\xe2\x9d\xa4\xef\xb8\x8f\xe2\x99\xbb\xef\xb8\x8f\n2\xe2\x83\xa3Follow @WoodlesNFTs \xf0\x9f\x91\xa4\n3\xe2\x83\xa3Tag 3 Frien\xe2\x80\xa6',giveaway new based amp,new,giveaway new based amp
2022-01-23 23:59:28+00:00,"b""RT @TaylorMusk_: What #ALTCOIN would you recommend me to buy in this market crash \xe2\x81\x89\xef\xb8\x8f\xf0\x9f\xa4\x94\n\nStay strong and don't miss this opportunity \xf0\x9f\x98\x8e\xf0\x9f\x94\xa5\n\n#BSC\xe2\x80\xa6""",'' would recommend buy market crash strong miss opportunity '',strong miss,'' would recommend buy market crash strong miss opportunity ``
2022-01-23 23:59:28+00:00,"b'RT @ApeKidsClub: GM AKC &amp; Pets Fam, \nWe are giving our 5 more WL for #AKFC with this post.\xe2\x9a\xbd\xef\xb8\x8f\xf0\x9f\x92\x99 \n\nTo Enter: \n- Follow @ApeKidsClub\n- Follow #\xe2\x80\xa6'",gm amp pets giving enter follow follow,amp,gm amp pet giving enter follow follow
2022-01-23 23:59:28+00:00,b'RT @PajsFN: \xf0\x9f\x94\xa5 #NFTGiveaway \xf0\x9f\x94\xa5\n \n@swcNFT is giving away 1 stunning #NFT\n \n\xf0\x9f\x9a\xa8RAFFLE REGISTRATION STARTS ON THE 24TH AT 6PM UTC\xf0\x9f\x9a\xa8\n \n\xf0\x9f\x9a\x80Discord reac\xe2\x80\xa6',giving away stunning registration starts,,giving away stunning registration start
2022-01-23 23:59:28+00:00,"b""RT @Grumpy_Pandaz: Do you know what makes us different from other NFTs? \xf0\x9f\x90\xbc\n\nIt's that we are not tied to any other crypto-currency but to ou\xe2\x80\xa6""",'' know makes us different tied '',different,'' know make u different tied ``
2022-01-23 23:59:28+00:00,b'RT @bapesclan: A team of this stature has NEVER been formed in the NFT space. We are here to conquer. #bapes #NFT #NFTs',team stature never formed space conquer,,team stature never formed space conquer
2022-01-23 23:59:28+00:00,b'RT @TheFudHound: In a few months we\xe2\x80\x99ve built from scratch:\n\n- Several SCs\n- A Web Swap\n- A Multi-Chain Router &amp; LP Pool\n- An iOS &amp; Android\xe2\x80\xa6',months built scratch several web amp amp,scratch several,month built scratch several web amp amp
2022-01-23 23:59:28+00:00,b'RT @MrtimTum00: Drop Your Favorite #NFT',drop favorite,,drop favorite
2022-01-23 23:59:28+00:00,"b""RT @Grumpy_Pandaz: Do you know what makes us different from other NFTs? \xf0\x9f\x90\xbc\n\nIt's that we are not tied to any other crypto-currency but to ou\xe2\x80\xa6""",'' know makes us different tied '',different,'' know make u different tied ``
2022-01-23 23:59:27+00:00,b'@KBRL_NFT Yeahh!\nhttps://t.co/kRDlRI7pHk',,,
2022-01-23 23:59:27+00:00,b'Big things coming to the NFT space. Want to avoid the annoying process of transferring Crypto to buy an NFT? Would you rather just state your wallet ID and pay with a debit/credit card? That is going to be possible starting Tuesday on https://t.co/i0HxPq4aRg! Come check it out! https://t.co/JptdxLY9rL',things coming space want avoid annoying process transferring buy would rather state wallet pay card going possible starting come check,avoid possible come,thing coming space want avoid annoying process transferring buy would rather state wallet pay card going possible starting come check
2022-01-23 23:59:27+00:00,b'RT @NFT_Advisor: \xf0\x9f\x9a\xa8 Giveaway Alert \xf0\x9f\x9a\xa8\n\nWin a Galaxy Fighters free NFT airdrop \xf0\x9f\xa5\xb7\xf0\x9f\x8f\xbb\n\nTo enter:\n\nFollow @NFT_Advisor &amp; @CryptoMafia420 \n\nLike and\xe2\x80\xa6',giveaway alert galaxy fighters free enter amp,alert free,giveaway alert galaxy fighter free enter amp
2022-01-23 23:59:27+00:00,b'Take it. \xf0\x9f\x92\x94\n\n#NFT \n@NFTLuffy\n #NFTGiveaway #NFTGiveaways #NFTdrop #NFTProject #NFTCommumity #NFTCollection #nftcollectorbase #HarryPotter https://t.co/lZF0csb1wW',,,
2022-01-23 23:59:27+00:00,b'RT @MetaButt_NFT: \xf0\x9f\x8e\x81 #NFTGiveaway \xf0\x9f\x8e\x81\n\n\xf0\x9f\x8f\x86: 5 x SolCity NFT\n      : 5 x MetaButt NFT\n \n10 lucky winners\xf0\x9f\x92\xb8\n \nTo Enter:\n\n1\xef\xb8\x8f\xe2\x83\xa3 Follow\n@MetaButt_NFT\n@\xe2\x80\xa6',lucky enter,lucky,lucky enter
2022-01-23 23:59:27+00:00,b'RT @Floyddavis33: We got one of the best LBs in collage football joining the community! Big things coming! Welcome to the fam @AmariGainer\xe2\x80\xa6',got one best collage football joining community big things coming welcome,big,got one best collage football joining community big thing coming welcome
2022-01-23 23:59:27+00:00,b'RT @PixelYacht: First 200 people who Follow + RT will be accepted into our club immediately \xf0\x9f\xa6\x8d\n\n#NFT #NFTs #NFTCommunity #NFTGiveaway #NFTGi\xe2\x80\xa6',first people follow accepted club immediately,,first people follow accepted club immediately
2022-01-23 23:59:27+00:00,b'RT @NFTSkys: NFT AIRDROP!\xf0\x9f\x92\x9a\n\nRT + like + follow.\n\n$ETH addresses below! https://t.co/EKIJNg3zlO',like addresses,,like address
2022-01-23 23:59:27+00:00,b'Wow!!! Amazing!\xf0\x9f\x98\x8c https://t.co/uriKGiEnyN https://t.co/xw4XUh0jIO',amazing,,amazing
2022-01-23 23:59:27+00:00,"b'RT @TheRooster314: A few days ago @BoredElonMusk dubbed @FLUF_World the ""Apple"" of NFT\'s - His reasoning? \n\nBoth stress BUILDING, both are\xe2\x80\xa6'",days ago dubbed `` apple '' reasoning stress building,,day ago dubbed `` apple `` reasoning stress building
2022-01-23 23:59:27+00:00,b'RT @0xdemetsh: \xf0\x9f\x8e\x81#NFTGiveaway\xf0\x9f\x8e\x81\n\nWin 5x Solana Soccer #NFT \xf0\x9f\x8f\x86\n\nP2E multiplayer soccer game dropping soon \xf0\x9f\x9a\x80\n\nTo enter:\n\xe2\x9c\x85Follow @SolanaSCCR  &amp; @\xe2\x80\xa6',soccer soccer game dropping soon enter amp,,soccer soccer game dropping soon enter amp
2022-01-23 23:59:27+00:00,"b'""Our goals can only be reached through a vehicle of a plan, in which we must fervently believe, and upon which we must vigorously act. There is no other route to success.\xe2\x80\x9d\n\n-Pablo Picasso\n\n#NFT #ArtistOnTwitter #avenlux #quote #pablopicasso #quoteoftheday'",'' goals reached vehicle plan must fervently believe upon must vigorously act route quote,,'' goal reached vehicle plan must fervently believe upon must vigorously act route quote
2022-01-23 23:59:27+00:00,"b""RT @MouseGangNFT: #ETHGiveaway\n\n\xf0\x9f\xa7\x80MINT your Mouse Gang NFT in today's Presale and Win\xf0\x9f\x94\xa5\xf0\x9f\x90\xad\n\n\xf0\x9f\x8f\x86: 1.5 ETH total, 3 winners\n\nRules:\n\xe2\x9c\x85Comment with E\xe2\x80\xa6""",'' mouse gang today total '',total,'' mouse gang today total ``
2022-01-23 23:59:27+00:00,"b'RT @chimela07: NFT giveaway! #NFT Music \xf0\x9f\x8e\xb6 Album and Book \xf0\x9f\x93\x99 from #BillionaireNFTs #KingArthur\n\nFollow, Like, Retweet, Comment wallet address\xe2\x80\xa6'",giveaway music album book like comment wallet,album,giveaway music album book like comment wallet
2022-01-23 23:59:27+00:00,b'RT @FearSplashy: \xf0\x9f\x83\x8f Ace Of Apes \xf0\x9f\x83\x8f \n#nftgiveaway #NFT #NFTs \n \n@aceofapes are starting to pick up some traction! They are innovators in the N\xe2\x80\xa6',ace starting pick innovators,pick,ace starting pick innovator
2022-01-23 23:59:27+00:00,"b'@NFTGavin @wulfznft Staking started for limited Alpha and PUPZ wulfz. Plus WWW3 integration, VX Wulfz in sandbox etc are coming down the roadmap. With the active and engaging dev team this project is heading to a great direction! Plus ART is \xf0\x9f\x94\xa5!! Join us! :D\xe2\x9d\xa4 #wulfz #wulfzfollowwulfz #nft https://t.co/nO4LUxSvUv'",started limited plus integration coming active engaging team project heading great direction plus art join us,limited active great,started limited plus integration coming active engaging team project heading great direction plus art join u
2022-01-23 23:59:27+00:00,b'RT @PiggybanxNFT: Who\xe2\x80\x99s ready for this collection drop?! Whitelist is filling up! Public Mint 02-22-22 \xf0\x9f\x90\xb7#nft #nftgiveaway #nftcommunity #wh\xe2\x80\xa6',ready collection drop filling public mint --,ready public,ready collection drop filling public mint --
2022-01-23 23:59:27+00:00,b'RT @hunterdotgame: \xe2\x9a\xa1\xef\xb8\x8fFLASH DISCORD GIVEAWAY\xe2\x9a\xa1\xef\xb8\x8f\n\n\xf0\x9f\x8e\x895 WL &amp; ETH contest in Discord everyday!! \xf0\x9f\x8e\x89\n\nJoin Discord\xf0\x9f\x91\x87 to WIN: \nhttps://t.co/ZKKjWlilqM\xe2\x80\xa6',discord amp contest discord everyday win,,discord amp contest discord everyday win
2022-01-23 23:59:26+00:00,"b'RT @haytsuu: \xf0\x9f\x8e\x89 NFT GIVEAWAY \xf0\x9f\x8e\x89\n\nOne legendary CryptoDuck (worth over $3,000) and 10x WL spots! \n\nTo enter:\n\xe2\x9c\x85 Follow @CryptoDucks_ &amp; @haytsuu\xe2\x80\xa6'",giveaway legendary worth spots enter follow amp,legendary worth follow,giveaway legendary worth spot enter follow amp
2022-01-23 23:59:26+00:00,b'RT @LVKlE: \xf0\x9f\x91\x91GUYS Whitelist registration is OPEN!\xf0\x9f\x91\x91\n\n\xf0\x9f\x9a\x80We are glad to announce that Whitelist registration form is now available https://t.co/\xe2\x80\xa6',registration open glad announce registration form available,open available,registration open glad announce registration form available
2022-01-23 23:59:26+00:00,b'RT @ParisHilton: Glad I explained what an NFT was to him\xe2\x98\xba\xef\xb8\x8f',glad explained,,glad explained
2022-01-23 23:59:26+00:00,b'RT @ShorNFT: `A chance to win $4000\n\n@spiritual_kitty\n is opening 888 WL spots. Only 1 winner in those 888 spots will get $4000 in #MATIC.\xe2\x80\xa6',chance win opening spots winner spots get,spots,chance win opening spot winner spot get
2022-01-23 23:59:26+00:00,"b'RT @bricepromos: $100 Giving in 24 HOURS \xf0\x9f\xa5\x87\xf0\x9f\x9a\x94\n\nRT &amp; Follow @MetaCarus\n\n\xf0\x9f\x8f\x8eMetaCar\xf0\x9f\x8f\x8e\n\xf0\x9f\x9a\x80Launch time: 12:00 on January 23, 2022 (UTC )\n\xf0\x9f\x9a\x80Buy\xef\xbc\x8cBuy\xef\xbc\x8cBuy\xf0\x9f\x9a\x80\xe2\x80\xa6'",giving hours amp follow time,,giving hour amp follow time
2022-01-23 23:59:26+00:00,b'@killerqueen_nft Hi!Thanks for the space!This is my latest work!\n\nLA DOLCE VITA - PROCIDA -\n\n\xf0\x9f\x92\x83\xf0\x9f\x8f\xbb6/10\n\xf0\x9f\x8c\xb42 Tez. \n\nhttps://t.co/ZphUqHKRZi',thanks space latest work,,thanks space latest work
2022-01-23 23:59:26+00:00,"b""RT @MouseGangNFT: #ETHGiveaway\n\n\xf0\x9f\xa7\x80MINT your Mouse Gang NFT in today's Presale and Win\xf0\x9f\x94\xa5\xf0\x9f\x90\xad\n\n\xf0\x9f\x8f\x86: 1.5 ETH total, 3 winners\n\nRules:\n\xe2\x9c\x85Comment with E\xe2\x80\xa6""",'' mouse gang today total '',total,'' mouse gang today total ``
2022-01-23 23:59:26+00:00,b'RT @Braindompuzzle: Braindom Games and Alpacadabraz  \xf0\x9f\xa4\x9d\n\nWe are Giving Away 10 WL in total  \xf0\x9f\x8e\x89\n\n5 WL Alpacadabraz and 5 WL Brian by Braindom\xe2\x80\xa6',games giving away total,total,game giving away total
2022-01-23 23:59:26+00:00,"b'RT @qNalydp: NFT GIVEAWAY\n\nA few days left to mint ""Crypto Nooniz"".win 1 for FREE!\nstrong community, art is Hand drawn and unbelievable cut\xe2\x80\xa6'",days left mint `` '' free community art hand drawn unbelievable,free unbelievable,day left mint `` `` free community art hand drawn unbelievable
2022-01-23 23:59:26+00:00,"b'RT @Clashofdragonz: We now hit the 20,000 members on Discord.\xf0\x9f\x98\xb1\n\nThe community\xe2\x80\x99s growth is just sick!\xf0\x9f\x94\xa5\n\nNext step: 40,000 members!!\xf0\x9f\xa4\xa9\n\n#CODZ\xe2\x80\xa6'",hit members growth sick step members,hit sick,hit member growth sick step member
2022-01-23 23:59:26+00:00,b'RT @SolTeeth: \xf0\x9f\xa6\xb7SolTeeth|NFT\xf0\x9f\xa6\xb7\n\n\xf0\x9f\x8e\xaeP-2-E Game based on NFT collection. A-launch soon\nhttps://t.co/RO70OszAsJ\n\n \xf0\x9f\xaa\xa5  Free dental kits to NFT holde\xe2\x80\xa6',-- game based collection free dental kits,free,-- game based collection free dental kit
2022-01-23 23:59:25+00:00,"b""People really need to learn what copyright is, as it's 2022 and everyone is literally surrounded by intellectual property. This is just hilarious.\nhttps://t.co/DlwCi8C3DK""",'' people really need learn everyone literally surrounded intellectual property,intellectual,'' people really need learn everyone literally surrounded intellectual property
